787346353638760448	11	19	so	worry	2	0
787346353638760448	15	19	no	worry	1	0
785270226304831488	5	13	more	baby	2	0
790569839572217856	12	7	so	watch	2	0
790569839572217856	12	9	so	child	2	0
790569839572217856	13	7	purely	watch	2	0
790569839572217856	13	9	purely	child	2	0
770352415677841408	10	4	never	hate	1	0
770352415677841408	10	18	never	hatred	1	0
770352415677841408	10	26	never	young	1	0
731547560561774592	2	7	not	sun	1	0
731547560561774592	2	10	not	beautiful	1	0
726508472263647232	3	4	some	sunshine	3	1
732422928445280259	14	9	so	amazing	2	0
732422928445280259	14	12	so	love	2	1
